desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
448528202200753,http://www.animal.go.kr/files/shelter/2022/08/20220831110884_s.jpg,20220817,진동면 진동시장길 64 주변,[개] 믹스견,흰색,2022(년생),3(Kg),경남-창원2-2022-00205,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220831110884.jpg,보호중,F,U,"3개월추정, 흰끈+파란목줄착용, 겁이 많아서 만지는거 무서워하는데 꼬리콥터 흔들면서 좋아함, 도비 닮음",마산유기동물보호소,055-225-5701,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,경상남도 창원시 마산합포회원구,창원시마산합포회원구,055-225-5701
447522202200289,http://www.animal.go.kr/files/shelter/2022/08/202208171708128_s[1].jpg,20220817,북삼읍보손리,[개] 믹스견,흰색,2022(년생),1.5(Kg),경북-칠곡-2022-00228,20220817,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208171708128.jpg,종료(입양),M,N,전원주택앞유기 말티같은작은아이,칠곡유기동물보호센터,054-973-5710,경상북도 칠곡군 석적읍 포망로 341 (석적읍),경상북도 칠곡군,동물보호담당,054-979-6493
447520202200236,http://www.animal.go.kr/files/shelter/2022/08/202208171708793_s.jpg,20220817,개진면 박석진교 좌측 강변,[개] 푸들,갈색,2018(년생),4.50(Kg),경북-고령-2022-00142,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708793.jpg,보호중,M,N,강변에서 발견,고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면),경상북도 고령군,고령군,054-950-7472
447520202200235,http://www.animal.go.kr/files/shelter/2022/08/202208171708583_s.jpg,20220817,개진면 박석진교 좌측 강변,[개] 믹스견,흰색,2019(년생),4.50(Kg),경북-고령-2022-00141,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708583.jpg,보호중,F,N,강변에서 발견,고령군 임시보호소,010-8589-9575,경상북도 고령군 운수면 하법길 37 (운수면),경상북도 고령군,고령군,054-950-7472
447518202200271,http://www.animal.go.kr/files/shelter/2022/08/202208171708795_s.jpg,20220817,영덕읍 오보길7부근,[개] 믹스견,"흰색,연한갈색.회색",2020(년생),4(Kg),경북-영덕-2022-00245,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708795.jpg,종료(입양),M,N,온순하고 사람을 잘따름,영덕유기동물보호센터,054-730-6286,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,경상북도 영덕군,최부학,054-730-6286
447513202200851,http://www.animal.go.kr/files/shelter/2022/08/202208171508299_s.jpg,20220817,진량 황제리,[개] 믹스견,"갈색, 흰색",2022(년생),1.36(Kg),경북-경산-2022-00557,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508299.jpg,보호중,F,N,"생후 45일령 추정, 진성초등학교 인근 복숭아 밭에서 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447513202200850,http://www.animal.go.kr/files/shelter/2022/08/202208171508726_s.jpg,20220817,진량 황제리,[개] 믹스견,"흰색, 크림색",2022(년생),1.6(Kg),경북-경산-2022-00556,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508726.jpg,보호중,F,N,"생후 45일령 추정, 진성초등학교 인근 복숭아 밭에서 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447513202200849,http://www.animal.go.kr/files/shelter/2022/08/202208171508992_s.jpg,20220817,진량 황제리,[개] 믹스견,"검정, 갈색",2022(년생),1.44(Kg),경북-경산-2022-00555,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508992.jpg,보호중,F,N,"생후 45일령 추정, 진성초등학교 인근 복숭아 밭에서 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447513202200848,http://www.animal.go.kr/files/shelter/2022/08/202208171408403_s.jpg,20220817,진량 황제리,[개] 믹스견,브린들,2022(년생),1.64(Kg),경북-경산-2022-00554,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171408403.jpg,보호중,M,N,"생후 45일령 추정, 진성초등학교 인근 복숭아 밭에서 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447513202200847,http://www.animal.go.kr/files/shelter/2022/08/202208171408393_s.jpg,20220817,진량 황제리,[개] 믹스견,검정,2022(년생),1.06(Kg),경북-경산-2022-00553,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171408393.jpg,보호중,F,N,"생후 45일령 추정, 진성초등학교 인근 복숭아 밭에서 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447513202200846,http://www.animal.go.kr/files/shelter/2022/08/202208171008866_s.jpg,20220817,경산 대동,[고양이] 한국 고양이,"검정, 흰색",2022(년생),0.22(Kg),경북-경산-2022-00552,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008866.jpg,종료(자연사),F,N,"생후 30일령 추정, 영남대학교 천마아트센터 부근에 구조, 약간의 감기가 있음",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면),경상북도 경산시,김홍근,053-810-6744
447512202200505,http://www.animal.go.kr/files/shelter/2022/08/20220817110811_s.jpg,20220817,신흥장식앞,[개] 믹스견,"검정,흰색",2022(년생),6(Kg),경북-문경-2022-00295,20220817,20220824,http://www.animal.go.kr/files/shelter/2022/08/20220817110811.jpg,보호중,M,Y,하네스착용하고 있고 중성화되어있음,종합가축병원,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,경상북도 문경시,문경시 유통축산과,054-550-6282
447512202200504,http://www.animal.go.kr/files/shelter/2022/08/202208170808485_s.jpg,20220817,행복한동물병원인근,[개] 푸들,갈색,2022(년생),5(Kg),경북-문경-2022-00294,20220817,20220824,http://www.animal.go.kr/files/shelter/2022/08/202208170808485.jpg,종료(입양),F,N,미용이되어있고  1년미만 나이고 순함,종합가축병원,054-552-2233,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,경상북도 문경시,문경시 유통축산과,054-550-6282
447511202200496,http://www.animal.go.kr/files/shelter/2022/08/202208171608879_s.jpg,20220817,상주시 지천동일대,[개] 믹스견,황갈,2022(년생),5(Kg),경북-상주-2022-00239,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608879.png,보호중,M,N,지천동 일대 배회하다 구조됨,상주유기동물보호센터,010-3111-8184,경상북도 상주시 청리면 남상주로 1205-59,경상북도 상주시,이상원,054-537-7471
447508202201048,http://www.animal.go.kr/files/shelter/2022/08/202208171608591[1]_s.jpg,20220817,인동남길 182 육교밑 부근,[개] 슈나우져,"흰색,검정얼룩무늬",2019(년생),6.2(Kg),경북-구미-2022-00544,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608591[1].jpg,보호중,F,N,",온순하고 잘따름",구미시 동물보호센터,054-471-5718,경상북도 구미시 해평면 낙동대로 2206,경상북도 구미시,백창훈,054-480-5842
447505202201055,http://www.animal.go.kr/files/shelter/2022/08/202208171108171_s.jpg,20220817,경주시 내남면 석화길 30-1,[개] 믹스견,검정,2021(년생),14(Kg),경북-경주-2022-00823,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108171.jpg,보호중,M,N,혹시 엄빠 중에 블랙랩이?? 매우 온순하고 활발하며 사람하고 놀기 좋아함.,경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447502202201330,http://www.animal.go.kr/files/shelter/2022/08/202208171708803_s.jpg,20220817,경북 포항시 북구 삼호로217번길 13-5,[고양이] 한국 고양이,흑백,2022(년생),0.7(Kg),경북-포항-2022-00869,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708803.jpg,종료(자연사),M,N,"4개월, 골절은 아닌데 높은 곳에서 떨어졌는지 누워서 제대로 움직이지 못 함(머리를 다친 듯함)",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201329,http://www.animal.go.kr/files/shelter/2022/08/202208171708196_s.jpg,20220817,경북 포항시 북구 청하면 해안로2000번길 15-48 풀앤풀빌라,[개] 믹스견,황백흑,2020(년생),4.5(Kg),경북-포항-2022-00868,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171708196.jpg,보호중,M,N,"오른쪽 옆구리에 상처약간(털이 빠져있는건지 밀어놓은건지 애매함),갈매기눈썹무늬,차분하고 선한 성격",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201328,http://www.animal.go.kr/files/shelter/2022/08/202208171708296_s.jpg,20220817,경상북도 포항시 남구 연일읍 괴정리 15,[개] 믹스견,아이보리,2021(년생),16(Kg),경북-포항-2022-00867,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171708296.jpg,보호중,M,N,"파란색과 빨간색이 들어간 목테착용, 내장칩없음, 상태 깨끗한 편, 온순하고 사람 손길을 아는 아이",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201327,http://www.animal.go.kr/files/shelter/2022/08/202208171708768_s.jpg,20220817,경북 포항시 남구 오천읍 광명리 104-1,[개] 믹스견,황백흑,2022(년생),1.5(Kg),경북-포항-2022-00866,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171708768.jpg,보호중,F,N,"3개월, 엄마는 안잡히고 꼬물꼬물 아가만 들어옴, 가면쓴듯한 얼굴에 점박이 무늬",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201326,http://www.animal.go.kr/files/shelter/2022/08/202208171508669_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,황백,2020(년생),4(Kg),경북-포항-2022-00865,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171508669.jpg,보호중,F,N,"6마리입소(점박이에 비슷한 생김새가 남매인듯함),멋들어진 젖소무늬,너무너무 온순,상냥한성격",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201325,http://www.animal.go.kr/files/shelter/2022/08/202208171508761_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,흑백황,2020(년생),2.7(Kg),경북-포항-2022-00864,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171508761.jpg,보호중,F,N,"6마리(점박이 남매인듯함),말라서 가벼운 편,쪼꼬미 초코눈썹을 가진 쪼꼬미 초코탄 공쥬~온순얌전",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201324,http://www.animal.go.kr/files/shelter/2022/08/20220817150875[1]_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,황흑,2020(년생),4.5(Kg),경북-포항-2022-00863,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/20220817150875[1].jpg,보호중,M,N,"6마리(점박이에 비슷한 생김새가 남매인듯함),말라서 가벼운 편,앙증맞은 블랙탄 무늬의 왕자님,온순귀요미",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201323,http://www.animal.go.kr/files/shelter/2022/08/202208171508937[1]_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,황흑백,2020(년생),4(Kg),경북-포항-2022-00862,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171508937[1].jpg,보호중,M,N,"6마리(점박이 남매인듯함),말라서 가벼운 편,반짝반짝 이쁜 눈,머즐이 얇아 샤프한 왕자님,세상온순",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201322,http://www.animal.go.kr/files/shelter/2022/08/202208171508644_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,흑황백,2020(년생),3(Kg),경북-포항-2022-00861,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171508644.jpg,보호중,M,N,"6마리(점박이에 비슷한 생김새가 남매인듯),말라서 가벼운 편,그렁그렁 큰눈이 엄지왕자스타일,세상온순",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201321,http://www.animal.go.kr/files/shelter/2022/08/202208171508591_s.jpg,20220817,경북 포항시 남구 포스코대로 408,[개] 믹스견,황백흑,2020(년생),5(Kg),경북-포항-2022-00860,20220817,20220827,http://www.animal.go.kr/files/shelter/2022/08/202208171508591.jpg,종료(입양),M,N,"6마리입소(점박이에 비슷한 생김새가 남매인듯함),말라서 가벼운 편,한쪽 귀만 접흰 스타일, 약간경계있음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201320,http://www.animal.go.kr/files/shelter/2022/08/202208171108533_s.jpg,20220817,경상북도 포항시 남구 오천읍 냉천 산책로,[개] 포메라니안,황 아이보리,2018(년생),4(Kg),경북-포항-2022-00859,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108533.jpg,종료(반환),F,U,"털 엄청 북실북실하고 뒷다리 안쪽에 약간 털엉킴, 전체적으로 깨끗,눈물많음,순하고 애교있음",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
446501202200176,http://www.animal.go.kr/files/shelter/2022/08/202208172008987_s.jpg,20220817,암태면,[개] 믹스견,황색,2022(년생),2.4(Kg),전남-신안-2022-00176,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008987.jpg,종료(입양),F,N,마을을 배회하는 자견,신안군유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),전라남도 신안군,신안군,061-240-8346
446501202200175,http://www.animal.go.kr/files/shelter/2022/08/202208172008706_s.jpg,20220817,암태면,[개] 믹스견,흰색,2022(년생),2.3(Kg),전남-신안-2022-00175,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008706.jpg,보호중,F,N,마을을 배회하는 자견,신안군유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),전라남도 신안군,신안군,061-240-8346
446501202200174,http://www.animal.go.kr/files/shelter/2022/08/202208172008889_s.jpg,20220817,암태면,[개] 믹스견,흰색,2020(년생),13(Kg),전남-신안-2022-00174,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008889.jpg,보호중,M,U,"검정색목줄,경계심함,마을을 배회하며 짖음",신안군유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),전라남도 신안군,신안군,061-240-8346
